Id_Transaksi,Nama_Pembeli,Id_Kategori,Kategori,Sub _Kategori,Id_Alamat,Kota,Tanggal_Transaksi,Wilayah,Sales,Discount,Profit,Negara
OD6331,Sheeba,6331,Beverages,Soft Drinks,6331,Bodi,4/24/2018,East,2325,0.13,395.25,Tamil Nadu
OD6332,Ridhesh,6332,Snacks,Cookies,6332,Ramanadhapuram,5/30/2015,East,2207,0.35,220.7,Tamil Nadu
OD6333,Esther,6333,Beverages,Soft Drinks,6333,Krishnagiri,7/3/2016,East,1665,0.32,466.2,Tamil Nadu
OD6334,Veena,6334,Fruits & Veggies,Organic Vegetables,6334,Cumbum,12/22/2016,East,869,0.32,382.36,Tamil Nadu
OD6335,James,6335,Beverages,Health Drinks,6335,Trichy,9/25/2018,East,1022,0.29,388.36,Tamil Nadu
OD6336,Verma,6336,Bakery,Breads & Buns,6336,Bodi,3/20/2016,East,792,0.24,348.48,Tamil Nadu
OD6337,Suresh,6337,Oil & Masala,Spices,6337,Trichy,8/24/2015,East,1259,0.35,88.13,Tamil Nadu
OD6338,Ram,6338,Snacks,Cookies,6338,Virudhunagar,9/10/2018,East,1958,0.21,724.46,Tamil Nadu
OD6339,Haseena,6339,Snacks,Cookies,6339,Bodi,4/20/2018,East,627,0.33,150.48,Tamil Nadu
OD6340,Vinne,6340,Snacks,Noodles,6340,Perambalur,12/11/2017,East,1310,0.25,510.9,Tamil Nadu
OD6341,Amrish,6341,Food Grains,Atta & Flour,6341,Vellore,12/5/2015,East,827,0.27,181.94,Tamil Nadu
OD6342,James,6342,Bakery,Breads & Buns,6342,Perambalur,12/30/2017,East,1204,0.19,216.72,Tamil Nadu
OD6343,Ram,6343,"Eggs, Meat & Fish",Chicken,6343,Kanyakumari,8/17/2018,East,1402,0.1,588.84,Tamil Nadu
OD6344,Sundar,6344,Fruits & Veggies,Fresh Fruits,6344,Perambalur,5/29/2016,East,2395,0.29,431.1,Tamil Nadu
OD6345,Amy,6345,Beverages,Soft Drinks,6345,Krishnagiri,2/27/2016,East,1355,0.31,420.05,Tamil Nadu
OD6346,Vince,6346,Food Grains,Organic Staples,6346,Viluppuram,8/22/2016,East,2425,0.22,703.25,Tamil Nadu
OD6347,Sudha,6347,Fruits & Veggies,Fresh Vegetables,6347,Perambalur,11/15/2016,East,1478,0.23,295.6,Tamil Nadu
OD6348,Sabeela,6348,Food Grains,Dals & Pulses,6348,Salem,12/5/2015,East,2377,0.14,665.56,Tamil Nadu
OD6349,Mathew,6349,Food Grains,Rice,6349,Virudhunagar,9/30/2018,East,693,0.1,207.9,Tamil Nadu
OD6350,Amy,6350,Food Grains,Rice,6350,Madurai,3/20/2016,East,2049,0.14,266.37,Tamil Nadu
OD6351,Arutra,6351,"Eggs, Meat & Fish",Mutton,6351,Chennai,11/1/2015,East,2014,0.28,725.04,Tamil Nadu
OD6352,Arvind,6352,"Eggs, Meat & Fish",Eggs,6352,Krishnagiri,4/24/2018,East,2003,0.28,741.11,Tamil Nadu
OD6353,James,6353,Oil & Masala,Edible Oil & Ghee,6353,Dharmapuri,4/24/2018,East,1470,0.19,426.3,Tamil Nadu
OD6354,Hussain,6354,Oil & Masala,Edible Oil & Ghee,6354,Chennai,11/1/2015,East,1584,0.31,681.12,Tamil Nadu
OD6355,Shah,6355,Food Grains,Dals & Pulses,6355,Virudhunagar,2/27/2016,East,937,0.18,93.7,Tamil Nadu
OD6356,Vinne,6356,Oil & Masala,Spices,6356,Salem,4/23/2015,East,2181,0.21,174.48,Tamil Nadu
OD6357,Arvind,6357,Oil & Masala,Spices,6357,Dindigul,4/23/2018,East,2098,0.22,293.72,Tamil Nadu
OD6358,Suresh,6358,"Eggs, Meat & Fish",Fish,6358,Dindigul,9/25/2018,East,1247,0.19,374.1,Tamil Nadu
OD6359,Shree,6359,Oil & Masala,Masalas,6359,Dharmapuri,8/28/2017,East,611,0.16,42.77,Tamil Nadu
OD6360,Ridhesh,6360,Fruits & Veggies,Fresh Fruits,6360,Trichy,11/13/2018,East,2158,0.31,366.86,Tamil Nadu
OD6361,Harish,6361,Fruits & Veggies,Fresh Fruits,6361,Tirunelveli,5/5/2015,South,1094,0.13,76.58,Tamil Nadu
OD6362,Sudha,6362,Beverages,Soft Drinks,6362,Ramanadhapuram,5/18/2018,South,597,0.11,185.07,Tamil Nadu
OD6363,Hafiz,6363,"Eggs, Meat & Fish",Fish,6363,Dindigul,5/5/2015,South,1173,0.32,527.85,Tamil Nadu
OD6364,Malik,6364,Bakery,Cakes,6364,Bodi,11/14/2016,South,1928,0.24,327.76,Tamil Nadu
OD6365,Verma,6365,Oil & Masala,Masalas,6365,Ooty,11/22/2015,South,2045,0.25,633.95,Tamil Nadu
OD6366,Yusuf,6366,Oil & Masala,Edible Oil & Ghee,6366,Krishnagiri,8/5/2018,South,660,0.24,118.8,Tamil Nadu
OD6367,James,6367,Beverages,Health Drinks,6367,Ramanadhapuram,7/15/2018,South,1925,0.35,269.5,Tamil Nadu
OD6368,Adavan,6368,Oil & Masala,Edible Oil & Ghee,6368,Salem,3/28/2017,South,1239,0.1,446.04,Tamil Nadu
OD6369,Roshan,6369,"Eggs, Meat & Fish",Chicken,6369,Ramanadhapuram,5/26/2018,South,586,0.25,134.78,Tamil Nadu
OD6370,Ram,6370,Beverages,Soft Drinks,6370,Cumbum,5/26/2018,South,829,0.34,223.83,Tamil Nadu
OD6371,Roshan,6371,"Eggs, Meat & Fish",Chicken,6371,Nagercoil,11/14/2016,South,1858,0.32,798.94,Tamil Nadu
OD6372,Arvind,6372,Snacks,Chocolates,6372,Dindigul,7/15/2018,South,650,0.18,234,Tamil Nadu
OD6373,Sharon,6373,Food Grains,Atta & Flour,6373,Tirunelveli,1/6/2015,South,1243,0.31,385.33,Tamil Nadu
OD6374,Peer,6374,Bakery,Breads & Buns,6374,Nagercoil,11/26/2017,South,2481,0.32,471.39,Tamil Nadu
OD6375,Vidya,6375,Fruits & Veggies,Organic Vegetables,6375,Pudukottai,2/6/2016,South,1725,0.24,483,Tamil Nadu
OD6376,Ridhesh,6376,"Eggs, Meat & Fish",Chicken,6376,Vellore,2/6/2015,South,2477,0.34,123.85,Tamil Nadu
OD6377,Amrish,6377,"Eggs, Meat & Fish",Mutton,6377,Viluppuram,4/16/2018,South,807,0.34,153.33,Tamil Nadu
OD6378,Hafiz,6378,"Eggs, Meat & Fish",Chicken,6378,Chennai,11/26/2017,South,568,0.28,96.56,Tamil Nadu
OD6379,Yusuf,6379,"Eggs, Meat & Fish",Chicken,6379,Krishnagiri,2/6/2016,South,1972,0.16,414.12,Tamil Nadu
OD6380,Amrish,6380,Beverages,Soft Drinks,6380,Madurai,2/1/2017,South,1355,0.14,135.5,Tamil Nadu
OD6381,Haseena,6381,Oil & Masala,Edible Oil & Ghee,6381,Dindigul,5/18/2018,South,1677,0.21,620.49,Tamil Nadu
OD6382,Shah,6382,Oil & Masala,Edible Oil & Ghee,6382,Theni,11/26/2017,South,1333,0.11,466.55,Tamil Nadu
OD6383,Ravi,6383,Snacks,Chocolates,6383,Dindigul,9/3/2017,South,927,0.21,46.35,Tamil Nadu
OD6384,Krithika,6384,Food Grains,Dals & Pulses,6384,Theni,8/27/2018,South,932,0.24,46.6,Tamil Nadu
OD6385,Hafiz,6385,Beverages,Health Drinks,6385,Trichy,8/26/2017,South,1838,0.34,514.64,Tamil Nadu
OD6386,Suresh,6386,Fruits & Veggies,Organic Fruits,6386,Karur,6/11/2016,South,1377,0.22,165.24,Tamil Nadu
OD6387,Verma,6387,Bakery,Biscuits,6387,Viluppuram,11/6/2017,South,1943,0.13,835.49,Tamil Nadu
OD6388,Malik,6388,Fruits & Veggies,Organic Fruits,6388,Viluppuram,11/6/2017,South,1460,0.11,146,Tamil Nadu
OD6389,Willams,6389,"Eggs, Meat & Fish",Fish,6389,Krishnagiri,7/2/2016,South,722,0.2,64.98,Tamil Nadu
OD6390,Surya,6390,Beverages,Health Drinks,6390,Ooty,6/11/2016,South,1284,0.35,256.8,Tamil Nadu
OD6391,Jackson,6391,Oil & Masala,Spices,6391,Kanyakumari,7/3/2018,South,986,0.13,197.2,Tamil Nadu
OD6392,Ram,6392,Beverages,Health Drinks,6392,Vellore,5/9/2018,South,609,0.12,36.54,Tamil Nadu
OD6393,Sundar,6393,"Eggs, Meat & Fish",Eggs,6393,Chennai,9/14/2018,South,2354,0.34,329.56,Tamil Nadu
OD6394,Amy,6394,Fruits & Veggies,Fresh Vegetables,6394,Tirunelveli,5/5/2017,South,1411,0.35,253.98,Tamil Nadu
OD6395,Amy,6395,Bakery,Biscuits,6395,Trichy,3/19/2015,South,531,0.22,217.71,Tamil Nadu
OD6396,Surya,6396,Bakery,Cakes,6396,Vellore,10/20/2015,South,1905,0.18,685.8,Tamil Nadu
OD6397,Veronica,6397,Beverages,Health Drinks,6397,Karur,9/14/2018,South,1035,0.17,414,Tamil Nadu
OD6398,Amrish,6398,Bakery,Cakes,6398,Theni,3/19/2015,South,1818,0.14,472.68,Tamil Nadu
OD6399,Mathew,6399,Food Grains,Atta & Flour,6399,Karur,6/18/2016,South,1769,0.18,760.67,Tamil Nadu
OD6400,Shah,6400,"Eggs, Meat & Fish",Fish,6400,Theni,6/11/2016,South,1113,0.3,434.07,Tamil Nadu
OD6401,Veronica,6401,Oil & Masala,Masalas,6401,Kanyakumari,8/13/2016,South,2213,0.25,287.69,Tamil Nadu
OD6402,Adavan,6402,Bakery,Biscuits,6402,Namakkal,6/11/2016,South,2273,0.24,386.41,Tamil Nadu
OD6403,Adavan,6403,Fruits & Veggies,Fresh Fruits,6403,Krishnagiri,7/2/2016,South,1524,0.31,350.52,Tamil Nadu
OD6404,Ram,6404,Beverages,Health Drinks,6404,Salem,4/15/2018,South,995,0.17,129.35,Tamil Nadu
OD6405,Yusuf,6405,Beverages,Health Drinks,6405,Dharmapuri,6/18/2016,South,763,0.35,289.94,Tamil Nadu
OD6406,Suresh,6406,Food Grains,Atta & Flour,6406,Tenkasi,6/11/2016,South,1056,0.16,232.32,Tamil Nadu
OD6407,Hafiz,6407,"Eggs, Meat & Fish",Eggs,6407,Tenkasi,3/19/2015,South,2221,0.29,932.82,Tamil Nadu
OD6408,James,6408,Bakery,Breads & Buns,6408,Dharmapuri,7/5/2015,South,949,0.12,180.31,Tamil Nadu
OD6409,Roshan,6409,Beverages,Soft Drinks,6409,Viluppuram,1/2/2018,South,503,0.1,100.6,Tamil Nadu
OD6410,Sudeep,6410,Snacks,Chocolates,6410,Coimbatore,1/2/2018,South,2081,0.15,749.16,Tamil Nadu
OD6411,Yusuf,6411,Food Grains,Atta & Flour,6411,Tenkasi,9/30/2018,West,582,0.11,128.04,Tamil Nadu
OD6412,Muneer,6412,Food Grains,Atta & Flour,6412,Karur,11/11/2015,West,1319,0.19,527.6,Tamil Nadu
OD6413,Vidya,6413,Food Grains,Atta & Flour,6413,Pudukottai,4/13/2018,West,1071,0.17,278.46,Tamil Nadu
OD6414,Sudha,6414,"Eggs, Meat & Fish",Fish,6414,Bodi,9/21/2018,West,1189,0.25,487.49,Tamil Nadu
OD6415,Harish,6415,Bakery,Biscuits,6415,Dindigul,9/28/2016,West,1914,0.12,133.98,Tamil Nadu
OD6416,Sudeep,6416,Food Grains,Dals & Pulses,6416,Dharmapuri,7/30/2017,West,1279,0.26,511.6,Tamil Nadu
OD6417,Sudha,6417,Food Grains,Atta & Flour,6417,Perambalur,9/23/2017,West,1398,0.25,139.8,Tamil Nadu
OD6418,Krithika,6418,Food Grains,Atta & Flour,6418,Salem,12/19/2015,West,1389,0.24,416.7,Tamil Nadu
OD6419,Muneer,6419,Bakery,Breads & Buns,6419,Karur,9/13/2016,West,2445,0.12,978,Tamil Nadu
OD6420,Vince,6420,Snacks,Noodles,6420,Chennai,3/28/2018,West,1646,0.31,576.1,Tamil Nadu
OD6421,Yadav,6421,Fruits & Veggies,Organic Fruits,6421,Coimbatore,12/4/2018,West,519,0.11,36.33,Tamil Nadu
OD6422,Ram,6422,"Eggs, Meat & Fish",Fish,6422,Trichy,7/20/2015,West,1104,0.25,331.2,Tamil Nadu
OD6423,Komal,6423,Fruits & Veggies,Organic Fruits,6423,Theni,12/2/2018,West,1656,0.16,513.36,Tamil Nadu
OD6424,Komal,6424,Oil & Masala,Edible Oil & Ghee,6424,Perambalur,12/2/2018,West,1834,0.1,623.56,Tamil Nadu
OD6425,Sudha,6425,"Eggs, Meat & Fish",Mutton,6425,Nagercoil,9/30/2018,West,1968,0.23,846.24,Tamil Nadu
OD6426,Rumaiza,6426,Snacks,Cookies,6426,Virudhunagar,3/19/2016,West,2010,0.21,402,Tamil Nadu
OD6427,Mathew,6427,Food Grains,Dals & Pulses,6427,Vellore,10/28/2015,West,2069,0.34,724.15,Tamil Nadu
OD6428,Anu,6428,Oil & Masala,Masalas,6428,Madurai,10/28/2015,West,2220,0.3,999,Tamil Nadu
OD6429,Mathew,6429,Oil & Masala,Edible Oil & Ghee,6429,Tirunelveli,11/17/2015,West,2370,0.19,663.6,Tamil Nadu
OD6430,Akash,6430,Fruits & Veggies,Fresh Fruits,6430,Salem,9/28/2016,West,1396,0.32,307.12,Tamil Nadu
OD6431,Malik,6431,Oil & Masala,Edible Oil & Ghee,6431,Tirunelveli,9/23/2017,West,1826,0.27,456.5,Tamil Nadu
OD6432,Veronica,6432,Bakery,Cakes,6432,Trichy,11/16/2016,West,2246,0.35,247.06,Tamil Nadu
OD6433,Arvind,6433,Fruits & Veggies,Organic Vegetables,6433,Namakkal,10/10/2016,West,2361,0.11,708.3,Tamil Nadu
OD6434,Verma,6434,Fruits & Veggies,Organic Vegetables,6434,Perambalur,12/6/2017,West,703,0.35,274.17,Tamil Nadu
OD6435,Amy,6435,Fruits & Veggies,Organic Fruits,6435,Ramanadhapuram,3/28/2018,West,1909,0.32,267.26,Tamil Nadu
OD6436,Vince,6436,Bakery,Biscuits,6436,Bodi,9/30/2018,West,1339,0.12,307.97,Tamil Nadu
OD6437,Harish,6437,Snacks,Chocolates,6437,Namakkal,11/16/2015,West,1244,0.35,223.92,Tamil Nadu
OD6438,Suresh,6438,Snacks,Cookies,6438,Dharmapuri,7/20/2015,West,2001,0.34,100.05,Tamil Nadu
OD6439,Ridhesh,6439,Fruits & Veggies,Fresh Fruits,6439,Virudhunagar,3/19/2016,West,2457,0.1,515.97,Tamil Nadu
OD6440,Jackson,6440,Oil & Masala,Masalas,6440,Karur,5/4/2015,West,590,0.11,35.4,Tamil Nadu
OD6441,Sudha,6441,Snacks,Cookies,6441,Salem,7/20/2015,West,1790,0.33,161.1,Tamil Nadu
OD6442,Kumar,6442,Bakery,Cakes,6442,Ramanadhapuram,11/20/2016,West,684,0.1,75.24,Tamil Nadu
OD6443,Vinne,6443,Oil & Masala,Spices,6443,Vellore,3/28/2018,West,1802,0.16,108.12,Tamil Nadu
OD6444,Yadav,6444,"Eggs, Meat & Fish",Mutton,6444,Ooty,12/19/2015,West,2190,0.13,788.4,Tamil Nadu
OD6445,Willams,6445,Fruits & Veggies,Organic Fruits,6445,Coimbatore,11/12/2016,West,1919,0.34,211.09,Tamil Nadu
OD6446,Ganesh,6446,Beverages,Health Drinks,6446,Perambalur,10/15/2018,West,920,0.17,349.6,Tamil Nadu
OD6447,Shah,6447,Snacks,Chocolates,6447,Perambalur,12/24/2017,West,503,0.33,115.69,Tamil Nadu
OD6448,Roshan,6448,Oil & Masala,Edible Oil & Ghee,6448,Pudukottai,10/28/2015,West,1073,0.23,375.55,Tamil Nadu
OD6449,Shree,6449,Fruits & Veggies,Fresh Fruits,6449,Virudhunagar,9/25/2018,West,941,0.12,329.35,Tamil Nadu
OD6450,Yadav,6450,"Eggs, Meat & Fish",Chicken,6450,Tenkasi,12/25/2017,West,1361,0.24,231.37,Tamil Nadu
OD6451,Willams,6451,Bakery,Biscuits,6451,Krishnagiri,10/10/2016,West,1531,0.16,382.75,Tamil Nadu
OD6452,Sundar,6452,Bakery,Biscuits,6452,Vellore,11/17/2015,West,791,0.33,324.31,Tamil Nadu
OD6453,Ganesh,6453,Fruits & Veggies,Organic Vegetables,6453,Perambalur,3/28/2018,West,685,0.35,68.5,Tamil Nadu
OD6454,Amy,6454,"Eggs, Meat & Fish",Eggs,6454,Tenkasi,12/6/2015,West,672,0.28,302.4,Tamil Nadu
OD6455,Vince,6455,Fruits & Veggies,Organic Vegetables,6455,Pudukottai,9/6/2015,West,2070,0.18,248.4,Tamil Nadu
OD6456,Shree,6456,Oil & Masala,Masalas,6456,Trichy,12/2/2018,West,1756,0.17,280.96,Tamil Nadu
OD6457,Muneer,6457,Oil & Masala,Edible Oil & Ghee,6457,Tirunelveli,12/14/2017,West,1987,0.31,258.31,Tamil Nadu
OD6458,Sudha,6458,Fruits & Veggies,Fresh Vegetables,6458,Kanyakumari,3/23/2016,West,1115,0.33,89.2,Tamil Nadu
OD6459,Yadav,6459,Beverages,Soft Drinks,6459,Salem,3/8/2016,West,557,0.22,194.95,Tamil Nadu
OD6460,Sheeba,6460,Fruits & Veggies,Fresh Fruits,6460,Krishnagiri,8/4/2018,West,752,0.19,90.24,Tamil Nadu
OD6461,Rumaiza,6461,Food Grains,Organic Staples,6461,Dindigul,10/21/2018,West,854,0.18,384.3,Tamil Nadu
OD6462,Vince,6462,Bakery,Breads & Buns,6462,Krishnagiri,7/4/2015,West,2011,0.2,784.29,Tamil Nadu
OD6463,Amrish,6463,Oil & Masala,Spices,6463,Karur,9/11/2017,West,1929,0.1,810.18,Tamil Nadu
OD6464,Shah,6464,Snacks,Cookies,6464,Tirunelveli,4/4/2015,West,1613,0.29,661.33,Tamil Nadu
OD6465,Haseena,6465,"Eggs, Meat & Fish",Fish,6465,Tirunelveli,10/28/2015,West,1640,0.35,639.6,Tamil Nadu
OD6466,Vidya,6466,"Eggs, Meat & Fish",Eggs,6466,Pudukottai,3/15/2017,West,1476,0.27,546.12,Tamil Nadu
OD6467,Ganesh,6467,Snacks,Noodles,6467,Tirunelveli,5/5/2017,West,2468,0.12,394.88,Tamil Nadu
OD6468,Komal,6468,Snacks,Chocolates,6468,Trichy,11/11/2015,West,1581,0.28,300.39,Tamil Nadu
OD6469,Malik,6469,"Eggs, Meat & Fish",Mutton,6469,Vellore,10/2/2015,West,2248,0.16,179.84,Tamil Nadu
OD6470,Mathew,6470,Oil & Masala,Spices,6470,Chennai,9/11/2017,West,1561,0.32,577.57,Tamil Nadu
OD6471,Verma,6471,Oil & Masala,Edible Oil & Ghee,6471,Namakkal,10/2/2015,West,546,0.22,212.94,Tamil Nadu
OD6472,Ridhesh,6472,Oil & Masala,Spices,6472,Kanyakumari,8/4/2018,West,1355,0.25,596.2,Tamil Nadu
OD6473,Krithika,6473,Oil & Masala,Masalas,6473,Tirunelveli,10/2/2015,West,1170,0.27,269.1,Tamil Nadu
OD6474,Akash,6474,Bakery,Breads & Buns,6474,Vellore,9/13/2016,West,2198,0.29,571.48,Tamil Nadu
OD6475,Harish,6475,Snacks,Noodles,6475,Kanyakumari,10/20/2017,West,1916,0.13,574.8,Tamil Nadu
OD6476,Arvind,6476,Beverages,Health Drinks,6476,Nagercoil,9/17/2016,West,565,0.21,163.85,Tamil Nadu
OD6477,Hussain,6477,Beverages,Health Drinks,6477,Theni,11/12/2018,West,1643,0.26,394.32,Tamil Nadu
OD6478,James,6478,"Eggs, Meat & Fish",Eggs,6478,Salem,11/20/2016,West,1020,0.16,204,Tamil Nadu
OD6479,Jackson,6479,Food Grains,Rice,6479,Namakkal,10/25/2015,West,665,0.25,199.5,Tamil Nadu
OD6480,Peer,6480,Fruits & Veggies,Fresh Fruits,6480,Bodi,9/11/2017,West,1000,0.29,420,Tamil Nadu
OD6481,Surya,6481,Beverages,Health Drinks,6481,Coimbatore,7/4/2015,West,632,0.35,284.4,Tamil Nadu
OD6482,Sheeba,6482,Oil & Masala,Spices,6482,Viluppuram,8/31/2016,West,2260,0.15,339,Tamil Nadu
OD6483,Shree,6483,Oil & Masala,Edible Oil & Ghee,6483,Coimbatore,4/13/2018,West,1929,0.18,327.93,Tamil Nadu
OD6484,Hussain,6484,Beverages,Soft Drinks,6484,Perambalur,11/14/2016,West,2313,0.25,138.78,Tamil Nadu
OD6485,Sheeba,6485,Snacks,Cookies,6485,Perambalur,10/2/2015,West,2078,0.33,914.32,Tamil Nadu
OD6486,Adavan,6486,Beverages,Soft Drinks,6486,Coimbatore,12/9/2017,West,2444,0.31,708.76,Tamil Nadu
OD6487,Vidya,6487,Oil & Masala,Masalas,6487,Nagercoil,1/14/2018,West,2388,0.14,692.52,Tamil Nadu
OD6488,Sabeela,6488,Snacks,Noodles,6488,Pudukottai,9/4/2018,West,979,0.17,146.85,Tamil Nadu
OD6489,Sudha,6489,Beverages,Soft Drinks,6489,Dindigul,11/10/2018,West,787,0.19,165.27,Tamil Nadu
OD6490,Vince,6490,Bakery,Biscuits,6490,Vellore,11/24/2018,Central,765,0.28,344.25,Tamil Nadu
OD6491,Amy,6491,Food Grains,Organic Staples,6491,Dindigul,11/18/2018,Central,1020,0.29,51,Tamil Nadu
OD6492,Sharon,6492,Oil & Masala,Edible Oil & Ghee,6492,Salem,5/20/2018,Central,1045,0.31,125.4,Tamil Nadu
OD6493,Adavan,6493,Bakery,Cakes,6493,Viluppuram,11/18/2018,Central,1251,0.18,525.42,Tamil Nadu
OD6494,Arutra,6494,Fruits & Veggies,Organic Vegetables,6494,Chennai,12/26/2018,Central,741,0.16,244.53,Tamil Nadu
OD6495,Yadav,6495,Oil & Masala,Masalas,6495,Vellore,11/18/2018,Central,1280,0.25,204.8,Tamil Nadu
OD6496,Yusuf,6496,Food Grains,Rice,6496,Cumbum,11/11/2016,Central,782,0.19,156.4,Tamil Nadu
OD6497,Muneer,6497,Beverages,Soft Drinks,6497,Pudukottai,11/11/2016,Central,633,0.29,234.21,Tamil Nadu
OD6498,Yadav,6498,Fruits & Veggies,Organic Fruits,6498,Pudukottai,3/24/2018,Central,1765,0.29,547.15,Tamil Nadu
OD6499,Vince,6499,Beverages,Health Drinks,6499,Namakkal,9/26/2015,Central,1641,0.29,213.33,Tamil Nadu
OD6500,Haseena,6500,Food Grains,Atta & Flour,6500,Trichy,3/2/2018,Central,765,0.21,198.9,Tamil Nadu
OD6501,Ravi,6501,Fruits & Veggies,Fresh Fruits,6501,Vellore,12/12/2015,Central,1349,0.34,364.23,Tamil Nadu
OD6502,Kumar,6502,Beverages,Health Drinks,6502,Karur,8/12/2018,East,857,0.19,171.4,Tamil Nadu
OD6503,Shree,6503,Oil & Masala,Spices,6503,Cumbum,8/20/2018,East,1933,0.23,715.21,Tamil Nadu
OD6504,Adavan,6504,Bakery,Biscuits,6504,Nagercoil,8/12/2018,East,1010,0.22,50.5,Tamil Nadu
OD6505,Hussain,6505,"Eggs, Meat & Fish",Chicken,6505,Nagercoil,11/8/2016,East,2292,0.17,320.88,Tamil Nadu
OD6506,Sharon,6506,Beverages,Health Drinks,6506,Ooty,5/28/2017,East,1675,0.34,268,Tamil Nadu
OD6507,Vinne,6507,Bakery,Biscuits,6507,Vellore,3/10/2016,East,1712,0.19,633.44,Tamil Nadu
OD6508,Veena,6508,"Eggs, Meat & Fish",Fish,6508,Chennai,7/21/2017,East,1835,0.32,128.45,Tamil Nadu
OD6509,Sabeela,6509,Oil & Masala,Spices,6509,Chennai,7/21/2017,East,1286,0.12,501.54,Tamil Nadu
OD6510,Shah,6510,Beverages,Health Drinks,6510,Kanyakumari,7/21/2017,East,674,0.3,155.02,Tamil Nadu
OD6511,Mathew,6511,Fruits & Veggies,Fresh Vegetables,6511,Krishnagiri,12/11/2017,East,2301,0.21,759.33,Tamil Nadu
OD6512,Roshan,6512,Oil & Masala,Edible Oil & Ghee,6512,Cumbum,8/27/2018,East,1526,0.13,427.28,Tamil Nadu
OD6513,Yusuf,6513,Snacks,Cookies,6513,Viluppuram,12/11/2017,East,770,0.31,161.7,Tamil Nadu
OD6514,Amrish,6514,Food Grains,Dals & Pulses,6514,Trichy,12/27/2018,East,1342,0.24,67.1,Tamil Nadu
OD6515,Vince,6515,Food Grains,Rice,6515,Salem,11/23/2017,East,1091,0.35,294.57,Tamil Nadu
OD6516,Ganesh,6516,Oil & Masala,Masalas,6516,Dindigul,7/3/2017,East,2071,0.26,207.1,Tamil Nadu
OD6517,Ravi,6517,Snacks,Chocolates,6517,Bodi,12/11/2017,East,1047,0.33,125.64,Tamil Nadu
OD6518,Sheeba,6518,Snacks,Noodles,6518,Namakkal,9/30/2015,East,1009,0.31,161.44,Tamil Nadu
OD6519,Yadav,6519,Snacks,Noodles,6519,Salem,12/12/2017,East,2099,0.1,818.61,Tamil Nadu
OD6520,Ravi,6520,Food Grains,Rice,6520,Krishnagiri,7/21/2017,East,2272,0.27,1022.4,Tamil Nadu
OD6521,Arutra,6521,Bakery,Cakes,6521,Coimbatore,3/5/2018,South,1791,0.28,501.48,Tamil Nadu
OD6522,Amrish,6522,Bakery,Breads & Buns,6522,Ooty,5/9/2015,South,1904,0.19,171.36,Tamil Nadu
OD6523,Sharon,6523,Fruits & Veggies,Organic Vegetables,6523,Coimbatore,5/9/2015,South,968,0.29,280.72,Tamil Nadu
OD6524,Rumaiza,6524,Snacks,Chocolates,6524,Tirunelveli,3/5/2018,South,1069,0.34,235.18,Tamil Nadu
OD6525,Aditi,6525,Oil & Masala,Spices,6525,Theni,5/9/2015,South,2357,0.3,707.1,Tamil Nadu
OD6526,Sudeep,6526,Bakery,Cakes,6526,Namakkal,3/5/2018,South,2400,0.23,216,Tamil Nadu
OD6527,Sharon,6527,"Eggs, Meat & Fish",Fish,6527,Krishnagiri,5/9/2015,South,1343,0.19,120.87,Tamil Nadu
OD6528,Hussain,6528,"Eggs, Meat & Fish",Fish,6528,Kanyakumari,9/15/2016,South,2216,0.34,997.2,Tamil Nadu
OD6529,Mathew,6529,Bakery,Biscuits,6529,Karur,9/15/2016,South,1270,0.19,292.1,Tamil Nadu
OD6530,Sudeep,6530,"Eggs, Meat & Fish",Chicken,6530,Virudhunagar,8/1/2017,West,1723,0.19,379.06,Tamil Nadu
OD6531,James,6531,Oil & Masala,Edible Oil & Ghee,6531,Madurai,12/2/2018,West,1431,0.1,558.09,Tamil Nadu
OD6532,Krithika,6532,"Eggs, Meat & Fish",Chicken,6532,Namakkal,6/26/2017,West,1314,0.15,118.26,Tamil Nadu
OD6533,Amy,6533,"Eggs, Meat & Fish",Eggs,6533,Chennai,12/7/2016,West,740,0.14,148,Tamil Nadu
OD6534,Arvind,6534,Fruits & Veggies,Fresh Fruits,6534,Dindigul,8/29/2015,West,621,0.2,130.41,Tamil Nadu
OD6535,Akash,6535,Snacks,Cookies,6535,Ramanadhapuram,8/29/2015,West,2439,0.34,634.14,Tamil Nadu
OD6536,Rumaiza,6536,Food Grains,Organic Staples,6536,Ramanadhapuram,6/26/2017,West,1620,0.11,712.8,Tamil Nadu
OD6537,Ridhesh,6537,Beverages,Soft Drinks,6537,Perambalur,12/2/2018,West,1032,0.23,464.4,Tamil Nadu
OD6538,Surya,6538,Snacks,Noodles,6538,Krishnagiri,3/3/2017,West,1192,0.28,441.04,Tamil Nadu
OD6539,Veena,6539,Beverages,Health Drinks,6539,Karur,9/1/2018,West,1643,0.35,476.47,Tamil Nadu
OD6540,Sheeba,6540,Fruits & Veggies,Organic Fruits,6540,Tirunelveli,6/26/2017,West,525,0.33,220.5,Tamil Nadu
OD6541,Harish,6541,Snacks,Noodles,6541,Dindigul,12/2/2018,West,2241,0.27,963.63,Tamil Nadu
OD6542,Ravi,6542,Snacks,Cookies,6542,Tirunelveli,9/26/2018,West,1522,0.23,487.04,Tamil Nadu
OD6543,Harish,6543,"Eggs, Meat & Fish",Chicken,6543,Madurai,9/26/2018,West,1249,0.1,449.64,Tamil Nadu
